Barein;431755;hk;lönd;Bareins;EFET2
Medúsa;0;kvk;ism;Medúsa;NFET
Medúsa;0;kvk;ism;Medúsan;NFETgr
Medúsa;0;kvk;ism;Medúsu;ÞFET
Medúsa;0;kvk;ism;Medúsuna;ÞFETgr
Medúsa;0;kvk;ism;Medúsu;ÞGFET
Medúsa;0;kvk;ism;Medúsunni;ÞGFETgr
Medúsa;0;kvk;ism;Medúsu;EFET
Medúsa;0;kvk;ism;Medúsunnar;EFETgr
Medúsa;0;kvk;ism;Medúsur;NFFT
Medúsa;0;kvk;ism;Medúsurnar;NFFTgr
Medúsa;0;kvk;ism;Medúsur;ÞFFT
Medúsa;0;kvk;ism;Medúsurnar;ÞFFTgr
Medúsa;0;kvk;ism;Medúsum;ÞGFFT
Medúsa;0;kvk;ism;Medúsunum;ÞGFFTgr
Medúsa;0;kvk;ism;Medúsa;EFFT
Medúsa;0;kvk;ism;Medúsanna;EFFTgr

Melanía;0;kvk;ism;Melanía;NFET
Melanía;0;kvk;ism;Melanían;NFETgr
Melanía;0;kvk;ism;Melaníu;ÞFET
Melanía;0;kvk;ism;Melaníuna;ÞFETgr
Melanía;0;kvk;ism;Melaníu;ÞGFET
Melanía;0;kvk;ism;Melaníunni;ÞGFETgr
Melanía;0;kvk;ism;Melaníu;EFET
Melanía;0;kvk;ism;Melaníunnar;EFETgr
Melanía;0;kvk;ism;Melaníur;NFFT
Melanía;0;kvk;ism;Melaníurnar;NFFTgr
Melanía;0;kvk;ism;Melaníur;ÞFFT
Melanía;0;kvk;ism;Melaníurnar;ÞFFTgr
Melanía;0;kvk;ism;Melaníum;ÞGFFT
Melanía;0;kvk;ism;Melaníunum;ÞGFFTgr
Melanía;0;kvk;ism;Melanía;EFFT
Melanía;0;kvk;ism;Melaníanna;EFFTgr

Melína;0;kvk;ism;Melína;NFET
Melína;0;kvk;ism;Melínan;NFETgr
Melína;0;kvk;ism;Melínu;ÞFET
Melína;0;kvk;ism;Melínuna;ÞFETgr
Melína;0;kvk;ism;Melínu;ÞGFET
Melína;0;kvk;ism;Melínunni;ÞGFETgr
Melína;0;kvk;ism;Melínu;EFET
Melína;0;kvk;ism;Melínunnar;EFETgr
Melína;0;kvk;ism;Melínur;NFFT
Melína;0;kvk;ism;Melínurnar;NFFTgr
Melína;0;kvk;ism;Melínur;ÞFFT
Melína;0;kvk;ism;Melínurnar;ÞFFTgr
Melína;0;kvk;ism;Melínum;ÞGFFT
Melína;0;kvk;ism;Melínunum;ÞGFFTgr
Melína;0;kvk;ism;Melína;EFFT
Melína;0;kvk;ism;Melínanna;EFFTgr

Miranda;0;kvk;ism;Miranda;NFET
Miranda;0;kvk;ism;Mirandan;NFETgr
Miranda;0;kvk;ism;Miröndu;ÞFET
Miranda;0;kvk;ism;Mirönduna;ÞFETgr
Miranda;0;kvk;ism;Miröndu;ÞGFET
Miranda;0;kvk;ism;Miröndunni;ÞGFETgr
Miranda;0;kvk;ism;Miröndu;EFET
Miranda;0;kvk;ism;Miröndunnar;EFETgr
Miranda;0;kvk;ism;Miröndur;NFFT
Miranda;0;kvk;ism;Miröndurnar;NFFTgr
Miranda;0;kvk;ism;Miröndur;ÞFFT
Miranda;0;kvk;ism;Miröndurnar;ÞFFTgr
Miranda;0;kvk;ism;Miröndum;ÞGFFT
Miranda;0;kvk;ism;Miröndunum;ÞGFFTgr
Miranda;0;kvk;ism;Miranda;EFFT
Miranda;0;kvk;ism;Mirandanna;EFFTgr

Mumma;0;kvk;ism;Mumma;NFET
Mumma;0;kvk;ism;Mumman;NFETgr
Mumma;0;kvk;ism;Mummu;ÞFET
Mumma;0;kvk;ism;Mummuna;ÞFETgr
Mumma;0;kvk;ism;Mummu;ÞGFET
Mumma;0;kvk;ism;Mummunni;ÞGFETgr
Mumma;0;kvk;ism;Mummu;EFET
Mumma;0;kvk;ism;Mummunnar;EFETgr
Mumma;0;kvk;ism;Mummur;NFFT
Mumma;0;kvk;ism;Mummurnar;NFFTgr
Mumma;0;kvk;ism;Mummur;ÞFFT
Mumma;0;kvk;ism;Mummurnar;ÞFFTgr
Mumma;0;kvk;ism;Mummum;ÞGFFT
Mumma;0;kvk;ism;Mummunum;ÞGFFTgr
Mumma;0;kvk;ism;Mumma;EFFT
Mumma;0;kvk;ism;Mummanna;EFFTgr

Nala;0;kvk;ism;Nala;NFET
Nala;0;kvk;ism;Nalan;NFETgr
Nala;0;kvk;ism;Nölu;ÞFET
Nala;0;kvk;ism;Nöluna;ÞFETgr
Nala;0;kvk;ism;Nölu;ÞGFET
Nala;0;kvk;ism;Nölunni;ÞGFETgr
Nala;0;kvk;ism;Nölu;EFET
Nala;0;kvk;ism;Nölunnar;EFETgr
Nala;0;kvk;ism;Nölur;NFFT
Nala;0;kvk;ism;Nölurnar;NFFTgr
Nala;0;kvk;ism;Nölur;ÞFFT
Nala;0;kvk;ism;Nölurnar;ÞFFTgr
Nala;0;kvk;ism;Nölum;ÞGFFT
Nala;0;kvk;ism;Nölunum;ÞGFFTgr
Nala;0;kvk;ism;Nala;EFFT
Nala;0;kvk;ism;Nalanna;EFFTgr

Ófelía;0;kvk;ism;Ófelía;NFET
Ófelía;0;kvk;ism;Ófelían;NFETgr
Ófelía;0;kvk;ism;Ófelíu;ÞFET
Ófelía;0;kvk;ism;Ófelíuna;ÞFETgr
Ófelía;0;kvk;ism;Ófelíu;ÞGFET
Ófelía;0;kvk;ism;Ófelíunni;ÞGFETgr
Ófelía;0;kvk;ism;Ófelíu;EFET
Ófelía;0;kvk;ism;Ófelíunnar;EFETgr
Ófelía;0;kvk;ism;Ófelíur;NFFT
Ófelía;0;kvk;ism;Ófelíurnar;NFFTgr
Ófelía;0;kvk;ism;Ófelíur;ÞFFT
Ófelía;0;kvk;ism;Ófelíurnar;ÞFFTgr
Ófelía;0;kvk;ism;Ófelíum;ÞGFFT
Ófelía;0;kvk;ism;Ófelíunum;ÞGFFTgr
Ófelía;0;kvk;ism;Ófelía;EFFT
Ófelía;0;kvk;ism;Ófelíanna;EFFTgr

Pandóra;0;kvk;ism;Pandóra;NFET
Pandóra;0;kvk;ism;Pandóran;NFETgr
Pandóra;0;kvk;ism;Pandóru;ÞFET
Pandóra;0;kvk;ism;Pandóruna;ÞFETgr
Pandóra;0;kvk;ism;Pandóru;ÞGFET
Pandóra;0;kvk;ism;Pandórunni;ÞGFETgr
Pandóra;0;kvk;ism;Pandóru;EFET
Pandóra;0;kvk;ism;Pandórunnar;EFETgr
Pandóra;0;kvk;ism;Pandórur;NFFT
Pandóra;0;kvk;ism;Pandórurnar;NFFTgr
Pandóra;0;kvk;ism;Pandórur;ÞFFT
Pandóra;0;kvk;ism;Pandórurnar;ÞFFTgr
Pandóra;0;kvk;ism;Pandórum;ÞGFFT
Pandóra;0;kvk;ism;Pandórunum;ÞGFFTgr
Pandóra;0;kvk;ism;Pandóra;EFFT
Pandóra;0;kvk;ism;Pandóranna;EFFTgr

Dikta;0;kvk;fyr;Dikta;NFET
Dikta;0;kvk;fyr;Diktan;NFETgr
Dikta;0;kvk;fyr;Diktu;ÞFET
Dikta;0;kvk;fyr;Diktuna;ÞFETgr
Dikta;0;kvk;fyr;Diktu;ÞGFET
Dikta;0;kvk;fyr;Diktunni;ÞGFETgr
Dikta;0;kvk;fyr;Diktu;EFET
Dikta;0;kvk;fyr;Diktunnar;EFETgr
Dikta;0;kvk;fyr;Diktur;NFFT
Dikta;0;kvk;fyr;Dikturnar;NFFTgr
Dikta;0;kvk;fyr;Diktur;ÞFFT
Dikta;0;kvk;fyr;Dikturnar;ÞFFTgr
Dikta;0;kvk;fyr;Diktum;ÞGFFT
Dikta;0;kvk;fyr;Diktunum;ÞGFFTgr
Dikta;0;kvk;fyr;Dikta;EFFT
Dikta;0;kvk;fyr;Diktanna;EFFTgr

Biophilia;0;kvk;fyr;Biophilia;NFET
Biophilia;0;kvk;fyr;Biophilian;NFETgr
Biophilia;0;kvk;fyr;Biophiliu;ÞFET
Biophilia;0;kvk;fyr;Biophiliuna;ÞFETgr
Biophilia;0;kvk;fyr;Biophiliu;ÞGFET
Biophilia;0;kvk;fyr;Biophiliunni;ÞGFETgr
Biophilia;0;kvk;fyr;Biophiliu;EFET
Biophilia;0;kvk;fyr;Biophiliunnar;EFETgr
Biophilia;0;kvk;fyr;Biophiliur;NFFT
Biophilia;0;kvk;fyr;Biophiliurnar;NFFTgr
Biophilia;0;kvk;fyr;Biophiliur;ÞFFT
Biophilia;0;kvk;fyr;Biophiliurnar;ÞFFTgr
Biophilia;0;kvk;fyr;Biophilium;ÞGFFT
Biophilia;0;kvk;fyr;Biophiliunum;ÞGFFTgr
Biophilia;0;kvk;fyr;Biophilia;EFFT
Biophilia;0;kvk;fyr;Biophilianna;EFFTgr

Dúma;0;kvk;fyr;Dúma;NFET
Dúma;0;kvk;fyr;Dúman;NFETgr
Dúma;0;kvk;fyr;Dúmu;ÞFET
Dúma;0;kvk;fyr;Dúmuna;ÞFETgr
Dúma;0;kvk;fyr;Dúmu;ÞGFET
Dúma;0;kvk;fyr;Dúmunni;ÞGFETgr
Dúma;0;kvk;fyr;Dúmu;EFET
Dúma;0;kvk;fyr;Dúmunnar;EFETgr
Dúma;0;kvk;fyr;Dúmur;NFFT
Dúma;0;kvk;fyr;Dúmurnar;NFFTgr
Dúma;0;kvk;fyr;Dúmur;ÞFFT
Dúma;0;kvk;fyr;Dúmurnar;ÞFFTgr
Dúma;0;kvk;fyr;Dúmum;ÞGFFT
Dúma;0;kvk;fyr;Dúmunum;ÞGFFTgr
Dúma;0;kvk;fyr;Dúma;EFFT
Dúma;0;kvk;fyr;Dúmanna;EFFTgr

Efla;0;kvk;fyr;Efla;NFET
Efla;0;kvk;fyr;Eflan;NFETgr
Efla;0;kvk;fyr;Eflu;ÞFET
Efla;0;kvk;fyr;Efluna;ÞFETgr
Efla;0;kvk;fyr;Eflu;ÞGFET
Efla;0;kvk;fyr;Eflunni;ÞGFETgr
Efla;0;kvk;fyr;Eflu;EFET
Efla;0;kvk;fyr;Eflunnar;EFETgr
Efla;0;kvk;fyr;Eflur;NFFT
Efla;0;kvk;fyr;Eflurnar;NFFTgr
Efla;0;kvk;fyr;Eflur;ÞFFT
Efla;0;kvk;fyr;Eflurnar;ÞFFTgr
Efla;0;kvk;fyr;Eflum;ÞGFFT
Efla;0;kvk;fyr;Eflunum;ÞGFFTgr
Efla;0;kvk;fyr;Efla;EFFT
Efla;0;kvk;fyr;Eflanna;EFFTgr

Exista;0;kvk;fyr;Exista;NFET
Exista;0;kvk;fyr;Existan;NFETgr
Exista;0;kvk;fyr;Existu;ÞFET
Exista;0;kvk;fyr;Existuna;ÞFETgr
Exista;0;kvk;fyr;Existu;ÞGFET
Exista;0;kvk;fyr;Existunni;ÞGFETgr
Exista;0;kvk;fyr;Existu;EFET
Exista;0;kvk;fyr;Existunnar;EFETgr
Exista;0;kvk;fyr;Existur;NFFT
Exista;0;kvk;fyr;Existurnar;NFFTgr
Exista;0;kvk;fyr;Existur;ÞFFT
Exista;0;kvk;fyr;Existurnar;ÞFFTgr
Exista;0;kvk;fyr;Existum;ÞGFFT
Exista;0;kvk;fyr;Existunum;ÞGFFTgr
Exista;0;kvk;fyr;Exista;EFFT
Exista;0;kvk;fyr;Existanna;EFFTgr

Grísalappalísa;0;kvk;fyr;Grísalappalísa;NFET
Grísalappalísa;0;kvk;fyr;Grísalappalísan;NFETgr
Grísalappalísa;0;kvk;fyr;Grísalappalísu;ÞFET
Grísalappalísa;0;kvk;fyr;Grísalappalísuna;ÞFETgr
Grísalappalísa;0;kvk;fyr;Grísalappalísu;ÞGFET
Grísalappalísa;0;kvk;fyr;Grísalappalísunni;ÞGFETgr
Grísalappalísa;0;kvk;fyr;Grísalappalísu;EFET
Grísalappalísa;0;kvk;fyr;Grísalappalísunnar;EFETgr
Grísalappalísa;0;kvk;fyr;Grísalappalísur;NFFT
Grísalappalísa;0;kvk;fyr;Grísalappalísurnar;NFFTgr
Grísalappalísa;0;kvk;fyr;Grísalappalísur;ÞFFT
Grísalappalísa;0;kvk;fyr;Grísalappalísurnar;ÞFFTgr
Grísalappalísa;0;kvk;fyr;Grísalappalísum;ÞGFFT
Grísalappalísa;0;kvk;fyr;Grísalappalísunum;ÞGFFTgr
Grísalappalísa;0;kvk;fyr;Grísalappalísa;EFFT
Grísalappalísa;0;kvk;fyr;Grísalappalísanna;EFFTgr

Háma;0;kvk;fyr;Háma;NFET
Háma;0;kvk;fyr;Háman;NFETgr
Háma;0;kvk;fyr;Hámu;ÞFET
Háma;0;kvk;fyr;Hámuna;ÞFETgr
Háma;0;kvk;fyr;Hámu;ÞGFET
Háma;0;kvk;fyr;Hámunni;ÞGFETgr
Háma;0;kvk;fyr;Hámu;EFET
Háma;0;kvk;fyr;Hámunnar;EFETgr
Háma;0;kvk;fyr;Hámur;NFFT
Háma;0;kvk;fyr;Hámurnar;NFFTgr
Háma;0;kvk;fyr;Hámur;ÞFFT
Háma;0;kvk;fyr;Hámurnar;ÞFFTgr
Háma;0;kvk;fyr;Hámum;ÞGFFT
Háma;0;kvk;fyr;Hámunum;ÞGFFTgr
Háma;0;kvk;fyr;Háma;EFFT
Háma;0;kvk;fyr;Hámanna;EFFTgr

Húlladúlla;0;kvk;fyr;Húlladúlla;NFET
Húlladúlla;0;kvk;fyr;Húlladúllan;NFETgr
Húlladúlla;0;kvk;fyr;Húlladúllu;ÞFET
Húlladúlla;0;kvk;fyr;Húlladúlluna;ÞFETgr
Húlladúlla;0;kvk;fyr;Húlladúllu;ÞGFET
Húlladúlla;0;kvk;fyr;Húlladúllunni;ÞGFETgr
Húlladúlla;0;kvk;fyr;Húlladúllu;EFET
Húlladúlla;0;kvk;fyr;Húlladúllunnar;EFETgr
Húlladúlla;0;kvk;fyr;Húlladúllur;NFFT
Húlladúlla;0;kvk;fyr;Húlladúllurnar;NFFTgr
Húlladúlla;0;kvk;fyr;Húlladúllur;ÞFFT
Húlladúlla;0;kvk;fyr;Húlladúllurnar;ÞFFTgr
Húlladúlla;0;kvk;fyr;Húlladúllum;ÞGFFT
Húlladúlla;0;kvk;fyr;Húlladúllunum;ÞGFFTgr
Húlladúlla;0;kvk;fyr;Húlladúlla;EFFT
Húlladúlla;0;kvk;fyr;Húlladúllanna;EFFTgr

Huppa;0;kvk;fyr;Huppa;NFET
Huppa;0;kvk;fyr;Huppan;NFETgr
Huppa;0;kvk;fyr;Huppu;ÞFET
Huppa;0;kvk;fyr;Huppuna;ÞFETgr
Huppa;0;kvk;fyr;Huppu;ÞGFET
Huppa;0;kvk;fyr;Huppunni;ÞGFETgr
Huppa;0;kvk;fyr;Huppu;EFET
Huppa;0;kvk;fyr;Huppunnar;EFETgr
Huppa;0;kvk;fyr;Huppur;NFFT
Huppa;0;kvk;fyr;Huppurnar;NFFTgr
Huppa;0;kvk;fyr;Huppur;ÞFFT
Huppa;0;kvk;fyr;Huppurnar;ÞFFTgr
Huppa;0;kvk;fyr;Huppum;ÞGFFT
Huppa;0;kvk;fyr;Huppunum;ÞGFFTgr
Huppa;0;kvk;fyr;Huppa;EFFT
Huppa;0;kvk;fyr;Huppanna;EFFTgr


Ilva;0;kvk;fyr;Ilva;NFET
Ilva;0;kvk;fyr;Ilvan;NFETgr
Ilva;0;kvk;fyr;Ilvu;ÞFET
Ilva;0;kvk;fyr;Ilvuna;ÞFETgr
Ilva;0;kvk;fyr;Ilvu;ÞGFET
Ilva;0;kvk;fyr;Ilvunni;ÞGFETgr
Ilva;0;kvk;fyr;Ilvu;EFET
Ilva;0;kvk;fyr;Ilvunnar;EFETgr
Ilva;0;kvk;fyr;Ilvur;NFFT
Ilva;0;kvk;fyr;Ilvurnar;NFFTgr
Ilva;0;kvk;fyr;Ilvur;ÞFFT
Ilva;0;kvk;fyr;Ilvurnar;ÞFFTgr
Ilva;0;kvk;fyr;Ilvum;ÞGFFT
Ilva;0;kvk;fyr;Ilvunum;ÞGFFTgr
Ilva;0;kvk;fyr;Ilva;EFFT
Ilva;0;kvk;fyr;Ilvanna;EFFTgr

Kokka;0;kvk;fyr;Kokka;NFET
Kokka;0;kvk;fyr;Kokkan;NFETgr
Kokka;0;kvk;fyr;Kokku;ÞFET
Kokka;0;kvk;fyr;Kokkuna;ÞFETgr
Kokka;0;kvk;fyr;Kokku;ÞGFET
Kokka;0;kvk;fyr;Kokkunni;ÞGFETgr
Kokka;0;kvk;fyr;Kokku;EFET
Kokka;0;kvk;fyr;Kokkunnar;EFETgr
Kokka;0;kvk;fyr;Kokkur;NFFT
Kokka;0;kvk;fyr;Kokkurnar;NFFTgr
Kokka;0;kvk;fyr;Kokkur;ÞFFT
Kokka;0;kvk;fyr;Kokkurnar;ÞFFTgr
Kokka;0;kvk;fyr;Kokkum;ÞGFFT
Kokka;0;kvk;fyr;Kokkunum;ÞGFFTgr
Kokka;0;kvk;fyr;Kokka;EFFT
Kokka;0;kvk;fyr;Kokkanna;EFFTgr

Kalka;0;kvk;fyr;Kalka;NFET
Kalka;0;kvk;fyr;Kalkan;NFETgr
Kalka;0;kvk;fyr;Kölku;ÞFET
Kalka;0;kvk;fyr;Kölkuna;ÞFETgr
Kalka;0;kvk;fyr;Kölku;ÞGFET
Kalka;0;kvk;fyr;Kölkunni;ÞGFETgr
Kalka;0;kvk;fyr;Kölku;EFET
Kalka;0;kvk;fyr;Kölkunnar;EFETgr
Kalka;0;kvk;fyr;Kölkur;NFFT
Kalka;0;kvk;fyr;Kölkurnar;NFFTgr
Kalka;0;kvk;fyr;Kölkur;ÞFFT
Kalka;0;kvk;fyr;Kölkurnar;ÞFFTgr
Kalka;0;kvk;fyr;Kölkum;ÞGFFT
Kalka;0;kvk;fyr;Kölkunum;ÞGFFTgr
Kalka;0;kvk;fyr;Kalka;EFFT
Kalka;0;kvk;fyr;Kalkanna;EFFTgr

Lyfja;0;kvk;fyr;Lyfja;NFET
Lyfja;0;kvk;fyr;Lyfjan;NFETgr
Lyfja;0;kvk;fyr;Lyfju;ÞFET
Lyfja;0;kvk;fyr;Lyfjuna;ÞFETgr
Lyfja;0;kvk;fyr;Lyfju;ÞGFET
Lyfja;0;kvk;fyr;Lyfjunni;ÞGFETgr
Lyfja;0;kvk;fyr;Lyfju;EFET
Lyfja;0;kvk;fyr;Lyfjunnar;EFETgr
Lyfja;0;kvk;fyr;Lyfjur;NFFT
Lyfja;0;kvk;fyr;Lyfjurnar;NFFTgr
Lyfja;0;kvk;fyr;Lyfjur;ÞFFT
Lyfja;0;kvk;fyr;Lyfjurnar;ÞFFTgr
Lyfja;0;kvk;fyr;Lyfjum;ÞGFFT
Lyfja;0;kvk;fyr;Lyfjunum;ÞGFFTgr
Lyfja;0;kvk;fyr;Lyfja;EFFT
Lyfja;0;kvk;fyr;Lyfjanna;EFFTgr

Minja;0;kvk;fyr;Minja;NFET
Minja;0;kvk;fyr;Minjan;NFETgr
Minja;0;kvk;fyr;Minju;ÞFET
Minja;0;kvk;fyr;Minjuna;ÞFETgr
Minja;0;kvk;fyr;Minju;ÞGFET
Minja;0;kvk;fyr;Minjunni;ÞGFETgr
Minja;0;kvk;fyr;Minju;EFET
Minja;0;kvk;fyr;Minjunnar;EFETgr
Minja;0;kvk;fyr;Minjur;NFFT
Minja;0;kvk;fyr;Minjurnar;NFFTgr
Minja;0;kvk;fyr;Minjur;ÞFFT
Minja;0;kvk;fyr;Minjurnar;ÞFFTgr
Minja;0;kvk;fyr;Minjum;ÞGFFT
Minja;0;kvk;fyr;Minjunum;ÞGFFTgr
Minja;0;kvk;fyr;Minja;EFFT
Minja;0;kvk;fyr;Minjanna;EFFTgr

bundesliga;0;kvk;alm;bundesliga;NFET
bundesliga;0;kvk;alm;bundesligan;NFETgr
bundesliga;0;kvk;alm;bundesligu;ÞFET
bundesliga;0;kvk;alm;bundesliguna;ÞFETgr
bundesliga;0;kvk;alm;bundesligu;ÞGFET
bundesliga;0;kvk;alm;bundesligunni;ÞGFETgr
bundesliga;0;kvk;alm;bundesligu;EFET
bundesliga;0;kvk;alm;bundesligunnar;EFETgr
bundesliga;0;kvk;alm;bundesligur;NFFT
bundesliga;0;kvk;alm;bundesligurnar;NFFTgr
bundesliga;0;kvk;alm;bundesligur;ÞFFT
bundesliga;0;kvk;alm;bundesligurnar;ÞFFTgr
bundesliga;0;kvk;alm;bundesligum;ÞGFFT
bundesliga;0;kvk;alm;bundesligunum;ÞGFFTgr
bundesliga;0;kvk;alm;bundesligna;EFFT
bundesliga;0;kvk;alm;bundeslignanna;EFFTgr

búbbla;0;kvk;alm;búbbla;NFET
búbbla;0;kvk;alm;búbblan;NFETgr
búbbla;0;kvk;alm;búbblu;ÞFET
búbbla;0;kvk;alm;búbbluna;ÞFETgr
búbbla;0;kvk;alm;búbblu;ÞGFET
búbbla;0;kvk;alm;búbblunni;ÞGFETgr
búbbla;0;kvk;alm;búbblu;EFET
búbbla;0;kvk;alm;búbblunnar;EFETgr
búbbla;0;kvk;alm;búbblur;NFFT
búbbla;0;kvk;alm;búbblurnar;NFFTgr
búbbla;0;kvk;alm;búbblur;ÞFFT
búbbla;0;kvk;alm;búbblurnar;ÞFFTgr
búbbla;0;kvk;alm;búbblum;ÞGFFT
búbbla;0;kvk;alm;búbblunum;ÞGFFTgr
búbbla;0;kvk;alm;búbblna;EFFT
búbbla;0;kvk;alm;búbblnanna;EFFTgr

bubbla;0;kvk;alm;bubbla;NFET
bubbla;0;kvk;alm;bubblan;NFETgr
bubbla;0;kvk;alm;bubblu;ÞFET
bubbla;0;kvk;alm;bubbluna;ÞFETgr
bubbla;0;kvk;alm;bubblu;ÞGFET
bubbla;0;kvk;alm;bubblunni;ÞGFETgr
bubbla;0;kvk;alm;bubblu;EFET
bubbla;0;kvk;alm;bubblunnar;EFETgr
bubbla;0;kvk;alm;bubblur;NFFT
bubbla;0;kvk;alm;bubblurnar;NFFTgr
bubbla;0;kvk;alm;bubblur;ÞFFT
bubbla;0;kvk;alm;bubblurnar;ÞFFTgr
bubbla;0;kvk;alm;bubblum;ÞGFFT
bubbla;0;kvk;alm;bubblunum;ÞGFFTgr
bubbla;0;kvk;alm;bubblna;EFFT
bubbla;0;kvk;alm;bubblnanna;EFFTgr

dílemma;0;kvk;alm;dílemma;NFET
dílemma;0;kvk;alm;dílemman;NFETgr
dílemma;0;kvk;alm;dílemmu;ÞFET
dílemma;0;kvk;alm;dílemmuna;ÞFETgr
dílemma;0;kvk;alm;dílemmu;ÞGFET
dílemma;0;kvk;alm;dílemmunni;ÞGFETgr
dílemma;0;kvk;alm;dílemmu;EFET
dílemma;0;kvk;alm;dílemmunnar;EFETgr
dílemma;0;kvk;alm;dílemmur;NFFT
dílemma;0;kvk;alm;dílemmurnar;NFFTgr
dílemma;0;kvk;alm;dílemmur;ÞFFT
dílemma;0;kvk;alm;dílemmurnar;ÞFFTgr
dílemma;0;kvk;alm;dílemmum;ÞGFFT
dílemma;0;kvk;alm;dílemmunum;ÞGFFTgr
dílemma;0;kvk;alm;dílemmna;EFFT
dílemma;0;kvk;alm;dílemmnanna;EFFTgr
dílemma;0;kvk;alm;dílemma;EFFT2
dílemma;0;kvk;alm;dílemmanna;EFFTgr2

dramatúrgía;0;kvk;alm;dramatúrgía;NFET
dramatúrgía;0;kvk;alm;dramatúrgían;NFETgr
dramatúrgía;0;kvk;alm;dramatúrgíu;ÞFET
dramatúrgía;0;kvk;alm;dramatúrgíuna;ÞFETgr
dramatúrgía;0;kvk;alm;dramatúrgíu;ÞGFET
dramatúrgía;0;kvk;alm;dramatúrgíunni;ÞGFETgr
dramatúrgía;0;kvk;alm;dramatúrgíu;EFET
dramatúrgía;0;kvk;alm;dramatúrgíunnar;EFETgr
dramatúrgía;0;kvk;alm;dramatúrgíur;NFFT
dramatúrgía;0;kvk;alm;dramatúrgíurnar;NFFTgr
dramatúrgía;0;kvk;alm;dramatúrgíur;ÞFFT
dramatúrgía;0;kvk;alm;dramatúrgíurnar;ÞFFTgr
dramatúrgía;0;kvk;alm;dramatúrgíum;ÞGFFT
dramatúrgía;0;kvk;alm;dramatúrgíunum;ÞGFFTgr
dramatúrgía;0;kvk;alm;dramatúrgía;EFFT
dramatúrgía;0;kvk;alm;dramatúrgíanna;EFFTgr

fílósófía;0;kvk;alm;fílósófía;NFET
fílósófía;0;kvk;alm;fílósófían;NFETgr
fílósófía;0;kvk;alm;fílósófíu;ÞFET
fílósófía;0;kvk;alm;fílósófíuna;ÞFETgr
fílósófía;0;kvk;alm;fílósófíu;ÞGFET
fílósófía;0;kvk;alm;fílósófíunni;ÞGFETgr
fílósófía;0;kvk;alm;fílósófíu;EFET
fílósófía;0;kvk;alm;fílósófíunnar;EFETgr
fílósófía;0;kvk;alm;fílósófíur;NFFT
fílósófía;0;kvk;alm;fílósófíurnar;NFFTgr
fílósófía;0;kvk;alm;fílósófíur;ÞFFT
fílósófía;0;kvk;alm;fílósófíurnar;ÞFFTgr
fílósófía;0;kvk;alm;fílósófíum;ÞGFFT
fílósófía;0;kvk;alm;fílósófíunum;ÞGFFTgr
fílósófía;0;kvk;alm;fílósófía;EFFT
fílósófía;0;kvk;alm;fílósófíanna;EFFTgr

hómófóbía;0;kvk;alm;hómófóbía;NFET
hómófóbía;0;kvk;alm;hómófóbían;NFETgr
hómófóbía;0;kvk;alm;hómófóbíu;ÞFET
hómófóbía;0;kvk;alm;hómófóbíuna;ÞFETgr
hómófóbía;0;kvk;alm;hómófóbíu;ÞGFET
hómófóbía;0;kvk;alm;hómófóbíunni;ÞGFETgr
hómófóbía;0;kvk;alm;hómófóbíu;EFET
hómófóbía;0;kvk;alm;hómófóbíunnar;EFETgr
hómófóbía;0;kvk;alm;hómófóbíur;NFFT
hómófóbía;0;kvk;alm;hómófóbíurnar;NFFTgr
hómófóbía;0;kvk;alm;hómófóbíur;ÞFFT
hómófóbía;0;kvk;alm;hómófóbíurnar;ÞFFTgr
hómófóbía;0;kvk;alm;hómófóbíum;ÞGFFT
hómófóbía;0;kvk;alm;hómófóbíunum;ÞGFFTgr
hómófóbía;0;kvk;alm;hómófóbía;EFFT
hómófóbía;0;kvk;alm;hómófóbíanna;EFFTgr

formúa;0;kvk;alm;formúa;NFET
formúa;0;kvk;alm;formúan;NFETgr
formúa;0;kvk;alm;formúu;ÞFET
formúa;0;kvk;alm;formúuna;ÞFETgr
formúa;0;kvk;alm;formúu;ÞGFET
formúa;0;kvk;alm;formúunni;ÞGFETgr
formúa;0;kvk;alm;formúu;EFET
formúa;0;kvk;alm;formúunnar;EFETgr
formúa;0;kvk;alm;formúur;NFFT
formúa;0;kvk;alm;formúurnar;NFFTgr
formúa;0;kvk;alm;formúur;ÞFFT
formúa;0;kvk;alm;formúurnar;ÞFFTgr
formúa;0;kvk;alm;formúum;ÞGFFT
formúa;0;kvk;alm;formúunum;ÞGFFTgr
formúa;0;kvk;alm;formúa;EFFT
formúa;0;kvk;alm;formúanna;EFFTgr

humsla;0;kvk;alm;humsla;NFET
humsla;0;kvk;alm;humslan;NFETgr
humsla;0;kvk;alm;humslu;ÞFET
humsla;0;kvk;alm;humsluna;ÞFETgr
humsla;0;kvk;alm;humslu;ÞGFET
humsla;0;kvk;alm;humslunni;ÞGFETgr
humsla;0;kvk;alm;humslu;EFET
humsla;0;kvk;alm;humslunnar;EFETgr
humsla;0;kvk;alm;humslur;NFFT
humsla;0;kvk;alm;humslurnar;NFFTgr
humsla;0;kvk;alm;humslur;ÞFFT
humsla;0;kvk;alm;humslurnar;ÞFFTgr
humsla;0;kvk;alm;humslum;ÞGFFT
humsla;0;kvk;alm;humslunum;ÞGFFTgr
humsla;0;kvk;alm;humslna;EFFT
