to;KVK-NFFT
to;KVK-ÞFFT
to;KVK-ÞGFFT
to;KVK-EFFT
to;HK-NFFT
to;HK-ÞFFT
to;HK-ÞGFFT
to;HK-EFFT
to;OBEYGJANLEGT
fs;OBEYGJANLEGT
st;OBEYGJANLEGT
uh;OBEYGJANLEGT
